0,1.22601e-21,0,0
1,7.37813e+06,7350,0
0,3.43281e-20,6.83946e-23,0
1,7.37793e+06,51449.5,0
0,1.11566e-19,4.44564e-22,0
1,7.37747e+06,95547,0
0,2.32936e-19,1.39231e-21,0
1,7.37674e+06,139641,0
0,3.98435e-19,3.17541e-21,0
1,7.37575e+06,183730,0
0,6.08058e-19,6.05763e-21,0
1,7.37449e+06,227812,0
0,8.61798e-19,1.03027e-20,0
1,7.37297e+06,271886,0
0,1.15965e-18,1.61743e-20,0
1,7.37118e+06,315949,0
0,1.50159e-18,2.3936e-20,0
1,7.36913e+06,360002,0
0,1.88762e-18,3.38515e-20,0
1,7.36681e+06,404041,0
0,2.31773e-18,4.61842e-20,0
1,7.36423e+06,448066,0
0,2.79189e-18,6.11976e-20,0
1,7.36139e+06,492074,0
0,3.31009e-18,7.91549e-20,0
1,7.35828e+06,536065,0
0,3.87232e-18,1.00319e-19,0
1,7.35491e+06,580037,0
0,4.47855e-18,1.24954e-19,0
1,7.35127e+06,623987,0
0,5.12877e-18,1.53323e-19,0
1,7.34737e+06,667915,0
0,5.82295e-18,1.85687e-19,0
1,7.3432e+06,711818,0
0,6.56106e-18,2.22311e-19,0
1,7.33877e+06,755697,0
0,7.34308e-18,2.63456e-19,0
1,7.33408e+06,799547,0
0,8.16899e-18,3.09385e-19,0
1,7.32913e+06,843369,0
0,9.03875e-18,3.6036e-19,0
1,7.32391e+06,887161,0
0,9.95233e-18,4.16644e-19,0
1,7.31843e+06,930920,0
0,1.09097e-17,4.78499e-19,0
1,7.31268e+06,974646,0
0,1.19108e-17,5.46186e-19,0
1,7.30668e+06,1.01834e+06,0
0,1.29557e-17,6.19966e-19,0
1,7.30041e+06,1.06199e+06,0
0,1.40442e-17,7.00102e-19,0
1,7.29388e+06,1.10561e+06,0
0,1.51764e-17,7.86854e-19,0
1,7.28708e+06,1.14918e+06,0
0,1.63522e-17,8.80483e-19,0
1,7.28003e+06,1.19272e+06,0
0,1.75716e-17,9.8125e-19,0
1,7.27271e+06,1.23621e+06,0
0,1.88345e-17,1.08942e-18,0
1,7.26514e+06,1.27966e+06,0
0,2.01409e-17,1.20524e-18,0
1,7.2573e+06,1.32306e+06,0
0,2.14907e-17,1.32898e-18,0
1,7.2492e+06,1.36641e+06,0
0,2.28839e-17,1.4609e-18,0
1,7.24084e+06,1.40972e+06,0
0,2.43204e-17,1.60126e-18,0
1,7.23222e+06,1.45297e+06,0
0,2.58003e-17,1.75032e-18,0
1,7.22334e+06,1.49617e+06,0
0,2.73233e-17,1.90833e-18,0
1,7.21421e+06,1.53932e+06,0
0,2.88896e-17,2.07555e-18,0
1,7.20481e+06,1.58241e+06,0
0,3.04989e-17,2.25225e-18,0
1,7.19515e+06,1.62545e+06,0
0,3.21514e-17,2.43867e-18,0
1,7.18524e+06,1.66842e+06,0
0,3.38468e-17,2.63509e-18,0
1,7.17507e+06,1.71134e+06,0
0,3.55852e-17,2.84175e-18,0
1,7.16464e+06,1.75419e+06,0
0,3.73665e-17,3.05891e-18,0
1,7.15395e+06,1.79698e+06,0
0,3.91907e-17,3.28682e-18,0
1,7.14301e+06,1.83971e+06,0
0,4.10576e-17,3.52576e-18,0
1,7.13181e+06,1.88237e+06,0
0,4.29672e-17,3.77596e-18,0
1,7.12035e+06,1.92497e+06,0
0,4.49194e-17,4.03769e-18,0
1,7.10864e+06,1.96749e+06,0
0,4.69142e-17,4.3112e-18,0
1,7.09667e+06,2.00994e+06,0
0,4.89514e-17,4.59674e-18,0
1,7.08445e+06,2.05232e+06,0
0,5.10311e-17,4.89457e-18,0
1,7.07197e+06,2.09463e+06,0
0,5.31532e-17,5.20495e-18,0
1,7.05924e+06,2.13686e+06,0
0,5.53175e-17,5.52812e-18,0
1,7.04625e+06,2.17902e+06,0
0,5.7524e-17,5.86434e-18,0
1,7.03301e+06,2.22109e+06,0
0,5.97727e-17,6.21386e-18,0
1,7.01952e+06,2.26309e+06,0
0,6.20633e-17,6.57693e-18,0
1,7.00578e+06,2.305e+06,0
0,6.4396e-17,6.95381e-18,0
1,6.99179e+06,2.34683e+06,0
0,6.67705e-17,7.34475e-18,0
1,6.97754e+06,2.38858e+06,0
0,6.91868e-17,7.74999e-18,0
1,6.96304e+06,2.43024e+06,0
0,7.16448e-17,8.16979e-18,0
1,6.9483e+06,2.47182e+06,0
0,7.41444e-17,8.6044e-18,0
1,6.9333e+06,2.5133e+06,0
0,7.66856e-17,9.05406e-18,0
1,6.91805e+06,2.5547e+06,0
0,7.92682e-17,9.51902e-18,0
1,6.90256e+06,2.596e+06,0
0,8.18921e-17,9.99954e-18,0
1,6.88682e+06,2.63721e+06,0
0,8.45573e-17,1.04959e-17,0
1,6.87083e+06,2.67832e+06,0
0,8.72637e-17,1.10082e-17,0
1,6.85459e+06,2.71934e+06,0
0,9.00111e-17,1.15369e-17,0
1,6.83811e+06,2.76026e+06,0
0,9.27996e-17,1.20821e-17,0
1,6.82138e+06,2.80108e+06,0
0,9.56288e-17,1.2644e-17,0
1,6.80441e+06,2.8418e+06,0
0,9.84989e-17,1.3223e-17,0
1,6.78719e+06,2.88242e+06,0
0,1.0141e-16,1.38193e-17,0
1,6.76972e+06,2.92293e+06,0
0,1.04361e-16,1.44331e-17,0
1,6.75202e+06,2.96334e+06,0
0,1.07353e-16,1.50647e-17,0
1,6.73407e+06,3.00364e+06,0
0,1.10385e-16,1.57142e-17,0
1,6.71588e+06,3.04383e+06,0
0,1.13457e-16,1.6382e-17,0
1,6.69745e+06,3.08392e+06,0
0,1.1657e-16,1.70683e-17,0
1,6.67877e+06,3.12389e+06,0
0,1.19722e-16,1.77733e-17,0
1,6.65986e+06,3.16375e+06,0
0,1.22915e-16,1.84973e-17,0
1,6.64071e+06,3.2035e+06,0
0,1.26147e-16,1.92404e-17,0
1,6.62132e+06,3.24313e+06,0
0,1.29419e-16,2.0003e-17,0
1,6.60169e+06,3.28265e+06,0
0,1.3273e-16,2.07853e-17,0
1,6.58182e+06,3.32204e+06,0
0,1.36081e-16,2.15875e-17,0
1,6.56172e+06,3.36132e+06,0
0,1.39472e-16,2.24099e-17,0
1,6.54138e+06,3.40047e+06,0
0,1.42901e-16,2.32527e-17,0
1,6.5208e+06,3.43951e+06,0
0,1.4637e-16,2.4116e-17,0
1,6.49999e+06,3.47842e+06,0
0,1.49878e-16,2.50003e-17,0
1,6.47895e+06,3.5172e+06,0
0,1.53424e-16,2.59056e-17,0
1,6.45767e+06,3.55586e+06,0
0,1.57009e-16,2.68322e-17,0
1,6.43616e+06,3.59439e+06,0
0,1.60633e-16,2.77804e-17,0
1,6.41442e+06,3.63279e+06,0
0,1.64296e-16,2.87504e-17,0
1,6.39245e+06,3.67106e+06,0
0,1.67996e-16,2.97425e-17,0
1,6.37025e+06,3.70919e+06,0
0,1.71735e-16,3.07567e-17,0
1,6.34782e+06,3.7472e+06,0
0,1.75512e-16,3.17935e-17,0
1,6.32516e+06,3.78506e+06,0
0,1.79327e-16,3.28529e-17,0
1,6.30228e+06,3.8228e+06,0
0,1.8318e-16,3.39353e-17,0
1,6.27917e+06,3.86039e+06,0
0,1.8707e-16,3.50408e-17,0
1,6.25583e+06,3.89785e+06,0
0,1.90998e-16,3.61698e-17,0
1,6.23226e+06,3.93516e+06,0
0,1.94963e-16,3.73223e-17,0
1,6.20847e+06,3.97233e+06,0
0,1.98966e-16,3.84987e-17,0
1,6.18446e+06,4.00936e+06,0
0,2.03005e-16,3.96991e-17,0
1,6.16023e+06,4.04625e+06,0
0,2.07082e-16,4.09238e-17,0
1,6.13577e+06,4.08299e+06,0
0,2.11195e-16,4.21731e-17,0
1,6.1111e+06,4.11958e+06,0
0,2.15345e-16,4.3447e-17,0
1,6.0862e+06,4.15602e+06,0
0,2.19532e-16,4.47459e-17,0
1,6.06108e+06,4.19232e+06,0
0,2.23755e-16,4.607e-17,0
1,6.03575e+06,4.22846e+06,0
0,2.28014e-16,4.74194e-17,0
1,6.0102e+06,4.26445e+06,0
0,2.3231e-16,4.87945e-17,0
1,5.98443e+06,4.30029e+06,0
0,2.36641e-16,5.01953e-17,0
1,5.95845e+06,4.33597e+06,0
0,2.41008e-16,5.16222e-17,0
1,5.93225e+06,4.3715e+06,0
0,2.45411e-16,5.30754e-17,0
1,5.90584e+06,4.40686e+06,0
0,2.49849e-16,5.4555e-17,0
1,5.87921e+06,4.44207e+06,0
0,2.54322e-16,5.60612e-17,0
1,5.85238e+06,4.47712e+06,0
0,2.58831e-16,5.75944e-17,0
1,5.82533e+06,4.51201e+06,0
0,2.63374e-16,5.91547e-17,0
1,5.79807e+06,4.54673e+06,0
0,2.67953e-16,6.07423e-17,0
1,5.77061e+06,4.5813e+06,0
0,2.72566e-16,6.23573e-17,0
1,5.74293e+06,4.61569e+06,0
0,2.77213e-16,6.40002e-17,0
1,5.71505e+06,4.64992e+06,0
0,2.81895e-16,6.56709e-17,0
1,5.68697e+06,4.68398e+06,0
0,2.86611e-16,6.73698e-17,0
1,5.65867e+06,4.71787e+06,0
0,2.91361e-16,6.90971e-17,0
1,5.63018e+06,4.7516e+06,0
0,2.96145e-16,7.08528e-17,0
1,5.60148e+06,4.78515e+06,0
0,3.00963e-16,7.26374e-17,0
1,5.57258e+06,4.81853e+06,0
0,3.05814e-16,7.44509e-17,0
1,5.54348e+06,4.85173e+06,0
0,3.10698e-16,7.62935e-17,0
1,5.51418e+06,4.88476e+06,0
0,3.15616e-16,7.81656e-17,0
1,5.48468e+06,4.91761e+06,0
0,3.20566e-16,8.00671e-17,0
1,5.45498e+06,4.95029e+06,0
0,3.25549e-16,8.19985e-17,0
1,5.42509e+06,4.98279e+06,0
0,3.30565e-16,8.39597e-17,0
1,5.395e+06,5.0151e+06,0
0,3.35614e-16,8.59512e-17,0
1,5.36472e+06,5.04724e+06,0
0,3.40694e-16,8.79729e-17,0
1,5.33424e+06,5.07919e+06,0
0,3.45807e-16,9.00253e-17,0
1,5.30357e+06,5.11097e+06,0
0,3.50951e-16,9.21083e-17,0
1,5.27271e+06,5.14255e+06,0
0,3.56127e-16,9.42223e-17,0
1,5.24166e+06,5.17395e+06,0
0,3.61335e-16,9.63674e-17,0
1,5.21042e+06,5.20517e+06,0
0,3.66574e-16,9.85438e-17,0
1,5.17899e+06,5.23619e+06,0
0,3.71844e-16,1.00752e-16,0
1,5.14738e+06,5.26703e+06,0
0,3.77146e-16,1.02991e-16,0
1,5.11558e+06,5.29768e+06,0
0,3.82478e-16,1.05263e-16,0
1,5.08359e+06,5.32813e+06,0
0,3.8784e-16,1.07566e-16,0
