0,1.78037e-10,0,0
1,1.49598e+11,2980,0
2,1.49605e+11,3715,0
0,0.0885389,1.854e-05,0
1,1.49598e+11,9.39803e+07,0
2,1.4959e+11,9.3978e+07,0
0,0.354139,0.000148313,0
1,1.49598e+11,1.87957e+08,0
2,1.49605e+11,1.87945e+08,0
0,0.796799,0.000500549,0
1,1.49598e+11,2.81935e+08,0
2,1.4959e+11,2.81924e+08,0
0,1.41652,0.00118648,0
1,1.49597e+11,3.75912e+08,0
2,1.49605e+11,3.7593e+08,0
0,2.2133,0.00231733,0
1,1.49597e+11,4.69889e+08,0
2,1.4959e+11,4.69826e+08,0
0,3.18714,0.00400432,0
1,1.49597e+11,5.63865e+08,0
2,1.49604e+11,5.63956e+08,0
0,4.33805,0.0063587,0
1,1.49596e+11,6.57842e+08,0
2,1.49589e+11,6.57685e+08,0
0,5.66601,0.00949169,0
1,1.49596e+11,7.51818e+08,0
2,1.49603e+11,7.52023e+08,0
0,7.17103,0.0135145,0
1,1.49595e+11,8.45794e+08,0
2,1.49588e+11,8.455e+08,0
0,8.8531,0.0185384,0
1,1.49595e+11,9.3977e+08,0
2,1.49602e+11,9.40129e+08,0
0,10.7122,0.0246746,0
1,1.49594e+11,1.03374e+09,0
2,1.49587e+11,1.03327e+09,0
0,12.7484,0.0320343,0
1,1.49594e+11,1.12772e+09,0
2,1.49601e+11,1.12827e+09,0
0,14.9617,0.0407287,0
1,1.49593e+11,1.22169e+09,0
2,1.49586e+11,1.221e+09,0
0,17.352,0.0508691,0
1,1.49592e+11,1.31567e+09,0
2,1.496e+11,1.31646e+09,0
0,19.9193,0.0625667,0
1,1.49591e+11,1.40964e+09,0
2,1.49584e+11,1.40868e+09,0
0,22.6637,0.0759328,0
1,1.4959e+11,1.50361e+09,0
2,1.49598e+11,1.50467e+09,0
0,25.5852,0.0910785,0
1,1.49589e+11,1.59759e+09,0
2,1.49582e+11,1.59633e+09,0
0,28.6837,0.108115,0
1,1.49588e+11,1.69156e+09,0
2,1.49596e+11,1.69293e+09,0
0,31.9593,0.127154,0
1,1.49587e+11,1.78553e+09,0
2,1.4958e+11,1.78393e+09,0
0,35.4119,0.148306,0
1,1.49586e+11,1.8795e+09,0
2,1.49593e+11,1.88121e+09,0
0,39.0416,0.171682,0
1,1.49585e+11,1.97347e+09,0
2,1.49578e+11,1.97149e+09,0
0,42.8483,0.197394,0
1,1.49584e+11,2.06744e+09,0
2,1.49591e+11,2.06952e+09,0
0,46.832,0.225554,0
1,1.49582e+11,2.16141e+09,0
2,1.49576e+11,2.15902e+09,0
0,50.9928,0.256271,0
1,1.49581e+11,2.25537e+09,0
2,1.49588e+11,2.25786e+09,0
0,55.3306,0.289658,0
1,1.49579e+11,2.34934e+09,0
2,1.49573e+11,2.34652e+09,0
0,59.8455,0.325825,0
1,1.49578e+11,2.4433e+09,0
2,1.49585e+11,2.44622e+09,0
0,64.5374,0.364885,0
1,1.49576e+11,2.53727e+09,0
2,1.4957e+11,2.53398e+09,0
0,69.4063,0.406947,0
1,1.49575e+11,2.63123e+09,0
2,1.49581e+11,2.63459e+09,0
0,74.4523,0.452124,0
1,1.49573e+11,2.72519e+09,0
2,1.49567e+11,2.72143e+09,0
0,79.6753,0.500526,0
1,1.49571e+11,2.81915e+09,0
2,1.49578e+11,2.82297e+09,0
0,85.0754,0.552264,0
1,1.4957e+11,2.91311e+09,0
2,1.49564e+11,2.90886e+09,0
0,90.6524,0.607451,0
1,1.49568e+11,3.00707e+09,0
2,1.49574e+11,3.01136e+09,0
0,96.4065,0.666197,0
1,1.49566e+11,3.10103e+09,0
2,1.4956e+11,3.09628e+09,0
0,102.338,0.728613,0
1,1.49564e+11,3.19499e+09,0
2,1.4957e+11,3.19975e+09,0
0,108.446,0.794811,0
1,1.49562e+11,3.28894e+09,0
2,1.49557e+11,3.28371e+09,0
0,114.731,0.864901,0
1,1.4956e+11,3.3829e+09,0
2,1.49565e+11,3.38812e+09,0
0,121.193,0.938995,0
1,1.49558e+11,3.47685e+09,0
2,1.49553e+11,3.47115e+09,0
0,127.832,1.0172,0
1,1.49555e+11,3.5708e+09,0
2,1.4956e+11,3.57646e+09,0
0,134.648,1.09964,0
1,1.49553e+11,3.66475e+09,0
2,1.49549e+11,3.65863e+09,0
0,141.642,1.18641,0
1,1.49551e+11,3.7587e+09,0
2,1.49555e+11,3.76478e+09,0
0,148.812,1.27764,0
1,1.49548e+11,3.85265e+09,0
2,1.49545e+11,3.84614e+09,0
0,156.159,1.37342,0
1,1.49546e+11,3.94659e+09,0
2,1.4955e+11,3.95304e+09,0
0,163.683,1.47387,0
1,1.49543e+11,4.04054e+09,0
2,1.49541e+11,4.03371e+09,0
0,171.384,1.57911,0
1,1.49541e+11,4.13448e+09,0
2,1.49544e+11,4.14125e+09,0
0,179.263,1.68923,0
1,1.49538e+11,4.22842e+09,0
2,1.49537e+11,4.22135e+09,0
0,187.318,1.80437,0
1,1.49535e+11,4.32236e+09,0
2,1.49538e+11,4.32938e+09,0
0,195.55,1.92462,0
1,1.49533e+11,4.41629e+09,0
2,1.49532e+11,4.40907e+09,0
0,203.959,2.05009,0
1,1.4953e+11,4.51023e+09,0
2,1.49531e+11,4.51743e+09,0
0,212.545,2.18091,0
1,1.49527e+11,4.60416e+09,0
2,1.49527e+11,4.59689e+09,0
0,221.308,2.31717,0
1,1.49524e+11,4.6981e+09,0
2,1.49525e+11,4.70537e+09,0
0,230.248,2.459,0
1,1.49521e+11,4.79203e+09,0
2,1.49522e+11,4.78482e+09,0
0,239.366,2.60649,0
1,1.49518e+11,4.88595e+09,0
2,1.49518e+11,4.89319e+09,0
0,248.66,2.75977,0
1,1.49515e+11,4.97988e+09,0
2,1.49517e+11,4.97286e+09,0
0,258.131,2.91894,0
1,1.49512e+11,5.0738e+09,0
2,1.49511e+11,5.08088e+09,0
0,267.778,3.08412,0
1,1.49509e+11,5.16773e+09,0
2,1.49512e+11,5.16103e+09,0
0,277.603,3.25542,0
1,1.49505e+11,5.26165e+09,0
2,1.49503e+11,5.26843e+09,0
0,287.605,3.43294,0
1,1.49502e+11,5.35556e+09,0
2,1.49506e+11,5.34932e+09,0
0,297.784,3.6168,0
1,1.49499e+11,5.44948e+09,0
2,1.49496e+11,5.45583e+09,0
0,308.14,3.80711,0
1,1.49495e+11,5.54339e+09,0
2,1.495e+11,5.53773e+09,0
0,318.672,4.00398,0
1,1.49492e+11,5.63731e+09,0
2,1.49488e+11,5.64306e+09,0
0,329.382,4.20753,0
1,1.49488e+11,5.73122e+09,0
2,1.49494e+11,5.72626e+09,0
0,340.269,4.41786,0
1,1.49485e+11,5.82512e+09,0
2,1.4948e+11,5.83012e+09,0
0,351.332,4.63508,0
1,1.49481e+11,5.91903e+09,0
2,1.49487e+11,5.9149e+09,0
0,362.572,4.85931,0
1,1.49477e+11,6.01293e+09,0
2,1.49472e+11,6.01703e+09,0
0,373.99,5.09065,0
1,1.49473e+11,6.10683e+09,0
2,1.4948e+11,6.10364e+09,0
0,385.584,5.32922,0
1,1.49469e+11,6.20073e+09,0
2,1.49463e+11,6.20378e+09,0
0,397.355,5.57513,0
1,1.49466e+11,6.29462e+09,0
2,1.49473e+11,6.29245e+09,0
0,409.303,5.82849,0
1,1.49462e+11,6.38852e+09,0
2,1.49455e+11,6.3904e+09,0
0,421.428,6.08942,0
1,1.49458e+11,6.48241e+09,0
2,1.49465e+11,6.48133e+09,0
0,433.73,6.35801,0
1,1.49453e+11,6.57629e+09,0
2,1.49447e+11,6.57692e+09,0
0,446.209,6.63439,0
1,1.49449e+11,6.67018e+09,0
2,1.49457e+11,6.67024e+09,0
0,458.864,6.91866,0
1,1.49445e+11,6.76406e+09,0
2,1.49438e+11,6.76337e+09,0
0,471.697,7.21094,0
1,1.49441e+11,6.85794e+09,0
2,1.49448e+11,6.85916e+09,0
0,484.706,7.51134,0
1,1.49436e+11,6.95182e+09,0
2,1.4943e+11,6.9498e+09,0
0,497.892,7.81996,0
1,1.49432e+11,7.04569e+09,0
2,1.49439e+11,7.04806e+09,0
0,511.255,8.13693,0
1,1.49428e+11,7.13957e+09,0
2,1.49422e+11,7.13627e+09,0
0,524.795,8.46234,0
1,1.49423e+11,7.23343e+09,0
2,1.4943e+11,7.23691e+09,0
0,538.512,8.79631,0
1,1.49419e+11,7.3273e+09,0
2,1.49413e+11,7.32283e+09,0
0,552.406,9.13896,0
1,1.49414e+11,7.42116e+09,0
2,1.4942e+11,7.42566e+09,0
0,566.476,9.49039,0
1,1.49409e+11,7.51502e+09,0
2,1.49405e+11,7.50953e+09,0
0,580.724,9.85072,0
1,1.49404e+11,7.60888e+09,0
2,1.4941e+11,7.6143e+09,0
0,595.148,10.22,0
1,1.494e+11,7.70274e+09,0
2,1.49397e+11,7.69643e+09,0
0,609.749,10.5985,0
1,1.49395e+11,7.79659e+09,0
2,1.49399e+11,7.80277e+09,0
0,624.527,10.9862,0
1,1.4939e+11,7.89044e+09,0
2,1.49388e+11,7.88357e+09,0
0,639.481,11.3832,0
1,1.49385e+11,7.98428e+09,0
2,1.49388e+11,7.99104e+09,0
0,654.613,11.7896,0
1,1.4938e+11,8.07812e+09,0
2,1.4938e+11,8.07097e+09,0
0,669.921,12.2057,0
1,1.49375e+11,8.17196e+09,0
2,1.49377e+11,8.17908e+09,0
0,685.406,12.6314,0
1,1.4937e+11,8.2658e+09,0
2,1.49371e+11,8.25865e+09,0
0,701.068,13.0669,0
1,1.49364e+11,8.35963e+09,0
2,1.49365e+11,8.36684e+09,0
0,716.906,13.5122,0
1,1.49359e+11,8.45346e+09,0
2,1.49362e+11,8.4466e+09,0
